"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"VGLL1",310.605424424645,-3.12245383507273,0.331025775273407,-9.43266074218471,3.99815701449723e-21,6.72768142500312e-18
"PCDH11X",21.7709999235509,-2.10333464473975,0.30311285900645,-6.93911387208747,3.94567001738188e-12,6.7869031561206e-10
"MSLN",566.736098811686,-4.16592394504962,0.291746055374626,-14.2792811361245,2.94624871422031e-46,5.70128588688772e-42
"PRSS33",8.44810910759304,-3.39002037279134,0.413016014841235,-8.2079634953005,2.24971584859296e-16,1.18759543196994e-13
"CASP14",209.357297563418,-2.20374573380817,0.3923419452103,-5.61690066716403,1.94413111575321e-08,8.03864983353427e-07
"SLC1A6",12.3035090302428,-1.75986415056273,0.333843048105095,-5.27153151923271,1.35290047983751e-07,4.03078940497853e-06
"TFPI2",808.708566126167,1.59900311173811,0.255523428906897,6.25775537913873,3.90557781446043e-10,3.13596831068978e-08
"CA9",128.836251445254,-2.38378521058391,0.303874473666603,-7.84463789215571,4.34204553727623e-15,1.5705219288193e-12
"CSF3",12.9421957590259,2.17210046142113,0.313784315858737,6.92227224766387,4.44456014425896e-12,7.57768135255993e-10
"CCL7",18.8765024615222,-1.53902588824322,0.32513951503025,-4.73343231781606,2.20754597523529e-06,4.02622263588861e-05
"GABRA4",2.4447096892547,1.9943813180794,0.357913517373344,5.57224363224884,2.51479399483295e-08,1.00234353437719e-06
"UGT2B10",3.08468191828068,-1.52471257154085,0.43789255901864,-3.48193304530654,0.000497808146009814,0.00342875438100584
"SMR3A",1.34737027419165,-2.00266485750606,0.741909320842198,-2.69933912574744,0.00694773375616393,0.0280855642188277
"UCP1",47.5984276034038,2.78244930701148,0.300332158477309,9.26457333479893,1.95858808313874e-20,2.70718842834412e-17
"CCKBR",18.9227388544364,-3.45801713927662,0.362298207409046,-9.5446708500338,1.36540492421288e-21,2.51637625604224e-18
"APOC3",1.39767925503636,1.59478497552115,0.591391887363149,2.69666359921143,0.00700379845275304,0.0282590708630576
"PRDM13",3.23063209264474,-3.57328855534966,0.551390555750959,-6.48050373384265,9.14168918792751e-11,9.14216162664523e-09
"NR2E1",3.50089039051142,-1.59428512829886,0.35538033623141,-4.48613771151571,7.25258745509714e-06,0.000109132830360486
"PRKAG3",7.60608275302773,-1.94434103005728,0.29689070004483,-6.54901291877345,5.79186217140787e-11,6.26135893178288e-09
"WNT6",100.572394367167,-2.06383845707078,0.263342983470768,-7.83707403125046,4.61166184480464e-15,1.65259756220027e-12
"LCT",17.3316034554267,-2.05878804511578,0.249397823023271,-8.25503615131267,1.51856267940075e-16,8.27766377720674e-14
"ZP4",1.94462264109403,-1.53614258611197,0.408452904538413,-3.7608805545108,0.00016931627130063,0.00143703472190285
"ACTL8",43.3618058776756,-2.07734220056814,0.352088269660174,-5.90006080740245,3.63367628654115e-09,2.00614179232119e-07
"HOXB8",84.0425793715398,1.79220385877026,0.205021053972763,8.74156006928126,2.29913227970291e-18,1.91063976085887e-15
"MAGEB4",4.70014574061475,-2.23968151503849,0.513764692866856,-4.3593527272979,1.30447707717397e-05,0.000177517130241867
