ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000011243.16,3065.909465,0.269067976,0.072743124,3.698878497,0.000216554,0.00176963
ENSG00000011258.14,1935.392393,-0.026151895,0.079452235,-0.329152421,0.742040483,0.846295223
ENSG00000011260.12,2310.409354,-0.144609917,0.065150829,-2.219617453,0.026444747,0.08047289
ENSG00000011275.17,3512.805161,-0.009492031,0.041703949,-0.227605088,0.819953264,0.897268939
ENSG00000011295.14,3498.506905,-0.010295609,0.065372623,-0.157491137,0.874857793,0.930960754
ENSG00000011304.15,16320.78392,-0.054473766,0.039350063,-1.384337454,0.166255151,0.316171685
ENSG00000011332.18,39.00428918,-0.098738789,0.12459211,-0.792496322,0.428071335,0.60117063
ENSG00000011347.8,5843.513745,0.093800475,0.137187828,0.683737593,0.494140881,0.658318151
ENSG00000011376.8,1585.647448,-0.178928062,0.057398554,-3.11729214,0.001825206,0.009993676
ENSG00000011405.12,4446.176049,-0.170253044,0.08102734,-2.101180212,0.03562515,0.10120068
ENSG00000011422.10,2190.825384,-0.263877635,0.119528501,-2.207654513,0.027268366,0.082432661
ENSG00000011426.9,1889.582499,-0.743054802,0.143339974,-5.183863091,2.17E-07,5.87E-06
ENSG00000011451.16,4264.899233,0.053410406,0.058501038,0.912982197,0.361251905,0.538441175
ENSG00000011454.15,4591.994693,-0.118187023,0.053320094,-2.216556893,0.026653386,0.081012941
ENSG00000011465.15,41864.94112,0.12613541,0.13276152,0.950090131,0.342066457,0.519774738
ENSG00000011478.10,898.3533432,0.134138307,0.078628523,1.705975157,0.088012705,0.198977263
ENSG00000011485.13,3269.655441,-0.062978265,0.047014518,-1.339549306,0.180391914,0.334658164
ENSG00000011523.12,2213.477885,0.125180988,0.057362189,2.182291003,0.029088063,0.086552017
ENSG00000011566.13,2578.591389,-0.04726861,0.065244815,-0.72448071,0.468770665,0.637179234
ENSG00000011590.12,51.88292652,-0.047442123,0.143084121,-0.331568046,0.740215451,0.845346139
ENSG00000011600.10,3069.922857,0.143842868,0.115315934,1.247380679,0.212257947,0.375163422
ENSG00000011638.9,2972.129372,-0.134744263,0.079375592,-1.697552868,0.089592185,0.201590477
ENSG00000011677.11,10.85131411,-1.221672082,0.376960454,-3.240849453,0.001191741,0.007080749
ENSG00000012048.18,1079.566438,-0.086244135,0.113092601,-0.7625975,0.445703476,0.61700543
ENSG00000012061.14,3692.271947,0.174650609,0.062189054,2.808381842,0.004979115,0.022161464
ENSG00000012124.13,767.5629401,0.109220834,0.161486153,0.676347986,0.498819733,0.662133216
ENSG00000012171.16,2309.414258,0.459999851,0.170717895,2.694502825,0.007049373,0.029067388
ENSG00000012174.10,1850.835257,-0.1701597,0.070449679,-2.415336765,0.015720667,0.054379737
ENSG00000012211.11,573.6043875,-0.176224726,0.052910625,-3.330611317,0.000866555,0.005472891
ENSG00000012223.11,74385.90926,0.469722658,0.303470585,1.547835874,0.121661817,0.251965324
ENSG00000012232.7,2454.22687,-0.073230488,0.068193403,-1.073864699,0.282883327,0.457994869
ENSG00000012504.12,0.398782272,0.532343973,0.471466405,1.129123874,0.258845581,0.431210343
ENSG00000012660.12,23990.53998,-0.139424333,0.127493802,-1.093577342,0.274140391,0.448017739
ENSG00000012779.9,1668.990931,0.317839751,0.116093843,2.737783,0.006185488,0.026292029
ENSG00000012817.14,0.859837093,-1.068850887,0.387289327,-2.759825309,0.005783228,0.024938132
ENSG00000012822.14,5113.496189,0.386641899,0.054912531,7.041050357,1.91E-12,3.53E-10
ENSG00000012963.12,3736.037233,-0.146768377,0.058941077,-2.490086446,0.012771203,0.046260925
ENSG00000012983.10,3115.522398,-0.081872458,0.059660583,-1.372304034,0.16996881,0.321089692
ENSG00000013016.13,1082.057668,0.031326823,0.086908784,0.36045635,0.718505893,0.830701239
ENSG00000013275.6,5002.037758,-0.224415886,0.058062558,-3.865070624,0.000111057,0.001031316
ENSG00000013288.7,5241.263533,0.068836384,0.062478335,1.101764058,0.27056426,0.444225954
ENSG00000013293.5,4.611106683,1.014707545,0.217532495,4.664625139,3.09E-06,5.32E-05
ENSG00000013297.9,671.6830291,0.305190311,0.161469071,1.890085265,0.058746557,0.147507286
ENSG00000013306.14,8348.599518,0.036962866,0.078768972,0.469256672,0.638886181,0.774209704
ENSG00000013364.17,12047.80436,-0.031473238,0.087407057,-0.360076625,0.718789833,0.830857154
ENSG00000013374.14,5003.117858,-0.056898183,0.050684744,-1.122589928,0.261611695,0.434367984
ENSG00000013375.14,2753.61737,-0.183021878,0.066256729,-2.762313836,0.005739328,0.02481155
ENSG00000013392.7,569.6441426,0.03063417,0.077980406,0.392844457,0.694434367,0.81465264
ENSG00000013441.14,5030.863264,0.366398147,0.069093974,5.302895865,1.14E-07,3.48E-06
ENSG00000013503.8,885.606889,-0.243551872,0.066274566,-3.674891978,0.00023795,0.001908885
ENSG00000013523.8,1705.568308,-0.00844053,0.05734954,-0.147176948,0.882992356,0.935483197
ENSG00000013561.16,4183.378352,-0.142144855,0.05625015,-2.527012899,0.011503728,0.042664077
ENSG00000013563.12,1200.638566,-0.10969524,0.056732131,-1.933564605,0.053166683,0.136780442
ENSG00000013573.15,1303.688191,-0.040524037,0.094869414,-0.427155972,0.669265727,0.796868443
ENSG00000013583.7,5057.463093,-0.181976732,0.120376274,-1.511732556,0.130601913,0.265325305
ENSG00000013588.5,20194.31267,-0.039023766,0.141383205,-0.276014157,0.782537193,0.87309069
ENSG00000013619.12,415.1428461,-0.978563947,0.143597378,-6.814636603,9.45E-12,1.36E-09
ENSG00000013725.13,817.3674597,0.309946849,0.168100122,1.843822864,0.065208959,0.1591549
ENSG00000013810.17,2555.522222,-0.355638366,0.12059411,-2.949052535,0.003187498,0.015606258
ENSG00000014123.9,3027.336604,-0.112902218,0.066973953,-1.685763085,0.091841441,0.205419005
ENSG00000014138.7,1371.16351,-0.163685883,0.070826565,-2.311080349,0.020828417,0.067142473
ENSG00000014164.6,2029.090541,-0.140851027,0.070802184,-1.989359921,0.04666149,0.123859159
ENSG00000014216.14,12488.37208,-0.259199753,0.062613998,-4.139645479,3.48E-05,0.000400888
ENSG00000014257.14,132.6818224,-0.199706229,0.151959456,-1.314207315,0.188776447,0.345850792
ENSG00000014641.16,6899.837399,-0.223631482,0.05836945,-3.831310451,0.000127463,0.001153193
ENSG00000014824.12,4837.284411,-0.078830499,0.054518592,-1.445937919,0.148194615,0.290725552
ENSG00000014914.18,1113.36285,-0.012273452,0.101329888,-0.121123706,0.903593053,0.947946231
ENSG00000014919.11,2625.539141,-0.090642909,0.044189228,-2.051244449,0.040243147,0.110787217
ENSG00000015133.17,4258.589764,-0.117753407,0.088094332,-1.33667404,0.181329059,0.335968795
ENSG00000015153.13,906.2413212,-0.091560082,0.054587526,-1.677307794,0.093482309,0.208229522
ENSG00000015171.17,7941.190049,-0.132824434,0.058625288,-2.265650832,0.02347277,0.073510453
ENSG00000015285.9,772.9264991,0.193341784,0.129032086,1.498400826,0.134029142,0.270470975
ENSG00000015413.8,107.3267163,0.539870755,0.158023142,3.416403116,0.000634542,0.004239556
ENSG00000015475.17,1465.294914,-0.20673286,0.069205765,-2.987220198,0.002815269,0.014164207
ENSG00000015479.16,451.8896782,0.124609044,0.108445677,1.149045743,0.250537119,0.421691004
ENSG00000015520.13,84.95965506,-1.427275525,0.210233149,-6.789012742,1.13E-11,1.56E-09
ENSG00000015532.8,2809.886889,0.068199041,0.084737047,0.804831463,0.420916943,0.594596679
ENSG00000015568.11,0.883363171,0.328879789,0.21701926,1.515440561,0.129660872,0.263880742
ENSG00000015592.15,8.27767336,0.123579578,0.223351739,0.553295796,0.580060879,0.72812301
ENSG00000015676.16,6985.831627,-0.020891038,0.041939004,-0.498129104,0.618393048,0.758353753
ENSG00000016082.13,8.633669953,0.050674995,0.260151119,0.19479061,0.845556873,0.913131204
ENSG00000016391.9,2532.563977,-0.03884607,0.111213892,-0.349291521,0.726870464,0.836455282
ENSG00000016402.11,1420.258724,0.287530131,0.189243918,1.519362599,0.128671251,0.262537805
ENSG00000016490.14,0.282977117,-0.164861045,0.549426675,-0.30006014,0.764131283,NA
ENSG00000016602.9,25.49212132,0.7304533,0.254917664,2.86544796,0.004164197,0.019276958
ENSG00000016864.15,3567.610577,0.012749071,0.04422171,0.28829891,0.773117941,0.867556343
ENSG00000017260.18,7829.653697,-0.384776823,0.060123248,-6.399801033,1.56E-10,1.38E-08
ENSG00000017427.14,233.8604753,0.736891239,0.145393198,5.068264864,4.01E-07,9.80E-06
ENSG00000017483.13,483.6015165,-0.313929021,0.141734919,-2.21490246,0.02676676,0.081287938
ENSG00000017797.10,5292.695016,-0.22651914,0.063639181,-3.559428873,0.000371662,0.002750819
ENSG00000018189.11,2011.314666,-0.004901689,0.061037044,-0.080306787,0.93599326,0.965347729
ENSG00000018236.13,901.5797684,-0.206383286,0.168612125,-1.224012129,0.220947652,0.385828713
ENSG00000018280.15,392.8943289,-0.123630997,0.129146447,-0.957293053,0.338419361,0.515961236
ENSG00000018408.13,5060.816259,-0.172592648,0.088572013,-1.948613806,0.051341562,0.133138595
ENSG00000018510.11,3044.962584,-0.327789151,0.116843275,-2.805374568,0.005025814,0.022323471
ENSG00000018607.6,0.666982945,0.00345467,0.313076169,0.0110346,0.991195842,0.99537846
ENSG00000018610.12,1516.831637,-0.14195131,0.046473519,-3.054455775,0.002254693,0.01186245
ENSG00000018625.13,264.8149267,0.328576647,0.194944907,1.685484641,0.091895106,0.20546697
ENSG00000018699.10,1440.826139,-0.165103554,0.052193717,-3.163284074,0.00156,0.008795344
ENSG00000018869.15,249.6784253,0.029070916,0.098056771,0.296470257,0.766870978,0.863462073
ENSG00000019102.10,399.9033037,0.517036341,0.247288405,2.09082323,0.036543913,0.103139444
ENSG00000019144.15,4881.641595,0.15582187,0.076314597,2.041835726,0.041167829,0.112680876
ENSG00000019169.10,230.5651876,-0.561858865,0.267780388,-2.098207676,0.035886804,0.101745348
ENSG00000019186.8,45.55909334,-1.664882036,0.25578128,-6.509006574,7.56E-11,7.57E-09
ENSG00000019485.11,647.3401721,0.035707771,0.070710061,0.504988552,0.613566877,0.754831793
ENSG00000019505.6,2929.731288,-1.298650449,0.295627773,-4.392856722,1.12E-05,0.000155646
ENSG00000019549.7,1266.996701,-0.098230836,0.107319627,-0.915311005,0.360028384,0.537233296
ENSG00000019582.13,139840.3098,0.010444007,0.129852976,0.080429475,0.935895685,0.965336255
ENSG00000019991.14,422.849035,0.470418148,0.114812963,4.097256408,4.18E-05,0.000466132
ENSG00000019995.6,1344.420193,-0.155883549,0.069681146,-2.237097957,0.025279938,0.077816363
ENSG00000020129.14,3131.855512,0.206496698,0.075721541,2.727053546,0.006390267,0.026948123
ENSG00000020181.16,2461.9846,0.386939225,0.104269493,3.710953343,0.00020648,0.001702283
ENSG00000020219.9,0.920260628,-0.179126473,0.264065645,-0.678340694,0.497555702,0.661147672
ENSG00000020256.18,1318.413943,-0.254323361,0.051628609,-4.926016113,8.39E-07,1.80E-05
ENSG00000020426.9,1073.281621,-0.073234503,0.062846456,-1.165292494,0.243900616,0.413949832
ENSG00000020577.12,1007.369628,-0.115024553,0.10680881,-1.076920086,0.281515969,0.456349247
ENSG00000020633.17,1197.263434,0.137245786,0.147271746,0.931922037,0.351376818,0.529160873
ENSG00000020922.11,1753.688373,-0.186101709,0.056809531,-3.27588887,0.0010533,0.006418636
ENSG00000021300.12,1478.596645,-0.820693668,0.194821291,-4.212546088,2.53E-05,0.000307167
ENSG00000021355.11,4226.028027,0.0451587,0.060086699,0.751559013,0.4523163,0.622952887
ENSG00000021461.15,3.792842964,0.441964446,0.229825375,1.923044593,0.05447445,0.139308898
ENSG00000021488.11,31.26876178,0.381011573,0.132661743,2.872053109,0.004078144,0.018958615
ENSG00000021574.10,1636.421279,-0.206776097,0.056635715,-3.650984149,0.000261237,0.002059699
ENSG00000021645.16,268.6386325,0.163997398,0.188903902,0.868152516,0.385310845,0.561152362
ENSG00000021762.18,2598.111135,0.124967169,0.074311829,1.681659171,0.09263495,0.206663809
ENSG00000021776.9,4187.661407,-0.207108731,0.064629197,-3.204569131,0.001352648,0.007835116
ENSG00000021826.13,339.6433842,-0.372696018,0.179466712,-2.076686059,0.037830544,0.105833287
ENSG00000021852.11,2.253516643,0.107031375,0.355676192,0.300923641,0.763472722,0.861061444
ENSG00000022267.15,2765.002571,0.399895376,0.147475235,2.711610371,0.006695725,0.027934297
ENSG00000022277.11,6113.289591,-0.220231023,0.060497091,-3.640357238,0.00027226,0.002129392
ENSG00000022355.13,1.213031149,-0.374395001,0.372102311,-1.006161449,0.314337913,0.491107356
ENSG00000022556.14,2015.354398,-0.72371,0.24769961,-2.921724419,0.003480994,0.016701579
ENSG00000022567.8,1193.114034,-0.152673947,0.084819596,-1.799984371,0.071863106,0.171354043
ENSG00000022840.14,10854.75914,-0.118605813,0.043212259,-2.744726076,0.006056142,0.025866239
ENSG00000022976.14,580.873061,0.288999237,0.060818052,4.751866043,2.02E-06,3.71E-05
ENSG00000023041.10,2493.45017,-0.053163664,0.042147772,-1.261363573,0.207177886,0.368841496
ENSG00000023171.13,195.405339,0.133856738,0.115143885,1.162517128,0.245025471,0.415208656
ENSG00000023191.15,8817.97388,0.205541129,0.071240819,2.88515955,0.003912153,0.018352685
ENSG00000023228.12,5740.274083,-0.186047473,0.058175352,-3.198046349,0.00138362,0.007982223
ENSG00000023287.11,4891.822006,-0.458374727,0.081169085,-5.647158979,1.63E-08,6.88E-07
ENSG00000023318.7,4020.356879,-0.23912629,0.059391165,-4.026293943,5.67E-05,0.000596939
ENSG00000023330.13,2758.537997,-0.131260245,0.052428821,-2.503589503,0.012294058,0.044891033
ENSG00000023445.12,2719.935492,-0.102140967,0.169235698,-0.603542681,0.546147731,0.701234705
ENSG00000023516.8,4092.168454,-0.081663936,0.084152577,-0.970427039,0.331833676,0.509484647
ENSG00000023572.7,517.7468693,-0.24442216,0.075898607,-3.22037741,0.001280219,0.007497961
ENSG00000023608.4,432.2986098,-0.100825694,0.050518155,-1.995830904,0.045952332,0.122468395
ENSG00000023697.11,1507.831977,-0.26397939,0.062543149,-4.220756273,2.43E-05,0.000297768
ENSG00000023734.9,7594.619265,-0.346667454,0.065723425,-5.274640707,1.33E-07,3.92E-06
ENSG00000023839.9,79.47536957,-0.468298622,0.163503086,-2.864157692,0.004181198,0.01933581
ENSG00000023892.10,1480.663728,0.268311695,0.093660387,2.864729721,0.004173653,0.019307785
ENSG00000023902.12,3129.838046,0.146039662,0.102171059,1.429364276,0.152899561,0.297383471
ENSG00000023909.8,1523.519307,-0.554595883,0.076052684,-7.292259185,3.05E-13,6.87E-11
ENSG00000024048.9,4211.904392,-0.157978992,0.05565833,-2.838371063,0.004534444,0.020639098
ENSG00000024422.10,6466.171808,0.282597704,0.091858439,3.076447929,0.002094829,0.01115831
ENSG00000024526.15,566.40731,-0.865665181,0.149933565,-5.773658344,7.76E-09,3.69E-07
ENSG00000024862.15,1366.02277,0.243096387,0.067675065,3.592111615,0.000328009,0.002481666
ENSG00000025039.13,763.5809281,-0.430034382,0.126942613,-3.387628264,0.000704997,0.00461079
ENSG00000025156.11,935.5433322,-0.219167626,0.05970452,-3.670871573,0.000241725,0.0019336
ENSG00000025293.14,4583.502026,-0.201519046,0.052706802,-3.823397326,0.000131625,0.001184811
ENSG00000025423.10,309.7137593,-0.27839683,0.112757531,-2.46898656,0.013549631,0.048396407
ENSG00000025434.17,1635.821016,0.133157998,0.082215448,1.619622598,0.105313372,0.226910144
ENSG00000025708.11,6225.615304,0.011597115,0.127052569,0.091278085,0.927271631,0.960574182
ENSG00000025770.17,2389.700258,-0.01714048,0.081797459,-0.209547834,0.834020598,0.905842208
ENSG00000025772.7,2625.236464,-0.312770447,0.062500974,-5.004249193,5.61E-07,1.29E-05
ENSG00000025796.12,8048.299194,-0.259580314,0.059352492,-4.373536913,1.22E-05,0.000168107
ENSG00000025800.12,5587.049992,-0.26087019,0.053315133,-4.892985873,9.93E-07,2.06E-05
ENSG00000026025.12,55015.3532,-0.085252401,0.097795059,-0.871745491,0.383347237,0.559371395
ENSG00000026036.19,172.704666,0.337596383,0.122106196,2.764776853,0.005696175,0.024655405
ENSG00000026103.18,935.4066653,-0.144782053,0.103347129,-1.400929614,0.161235122,0.309172012
ENSG00000026297.14,3500.133287,0.164601859,0.092283098,1.783662029,0.0744786,0.175947916
ENSG00000026508.15,29552.19602,-0.186066265,0.103780856,-1.792876563,0.072992664,0.173316482
ENSG00000026559.12,123.7327945,-1.29832225,0.242380303,-5.356550164,8.48E-08,2.72E-06
ENSG00000026652.12,554.824472,-0.214523407,0.098039184,-2.188139459,0.028659445,0.085511456
ENSG00000026751.15,1138.783023,-0.047475469,0.175066035,-0.271186062,0.786247932,0.87564279
ENSG00000026950.15,2487.434793,0.045949119,0.104344148,0.440361244,0.65967549,0.789314515
ENSG00000027001.8,1737.177995,-0.098752418,0.080688613,-1.223870556,0.221001063,0.385874605
ENSG00000027075.12,2213.859369,-0.023135915,0.076893657,-0.300881972,0.763504498,0.861061444
ENSG00000027644.4,27.96291837,0.557618863,0.161915435,3.443889482,0.00057341,0.003905478
ENSG00000027697.11,5113.16354,-0.153535392,0.073384989,-2.0921907,0.03642146,0.102857536
ENSG00000027847.12,1729.417561,0.195346883,0.069389507,2.815222237,0.004874351,0.021772177
ENSG00000027869.10,277.1148109,-0.263374193,0.160389447,-1.642091785,0.100570984,0.219482839
ENSG00000028116.15,1605.930915,-0.374959767,0.10922417,-3.432937656,0.000597079,0.004035561
ENSG00000028137.15,2791.262944,0.192635419,0.116938271,1.647325691,0.09949112,0.217832954
ENSG00000028203.16,4531.714658,-0.183015688,0.064874388,-2.82107766,0.004786261,0.02148201
ENSG00000028277.19,617.7782561,0.166258219,0.136160734,1.221043792,0.22206944,0.387189854
ENSG00000028310.16,2178.433897,0.021177166,0.052670006,0.402072601,0.687630596,0.810056916
ENSG00000028528.13,8059.657629,-0.007227367,0.055066779,-0.131247324,0.895579661,0.943209161
ENSG00000028839.8,670.4376594,-0.211593107,0.063000775,-3.358579436,0.000783442,0.005032709
ENSG00000029153.13,670.3211894,-0.666928095,0.149370774,-4.4649169,8.01E-06,0.000118231
ENSG00000029363.14,8763.732617,-0.13742505,0.050195218,-2.737811603,0.00618495,0.026292029
ENSG00000029364.10,8416.312014,-0.069194136,0.069159721,-1.000497619,0.317069749,0.494030077
ENSG00000029534.18,88.67625422,0.029585257,0.159534311,0.185447609,0.852877969,0.917745784
ENSG00000029559.6,120.2772373,-1.114456715,0.224247949,-4.969752094,6.70E-07,1.49E-05
ENSG00000029639.9,532.6419933,-0.085470792,0.056156778,-1.522003118,0.128008299,0.261581886
ENSG00000029725.15,11201.78334,-0.075199399,0.100691698,-0.74682819,0.455167277,0.625664557
ENSG00000029993.13,3501.511513,-0.806140831,0.128506376,-6.273158229,3.54E-10,2.82E-08
ENSG00000030066.12,3459.938788,-0.307385984,0.068446896,-4.490868117,7.09E-06,0.000106556
ENSG00000030110.11,1290.53767,-0.242510204,0.070585141,-3.43571181,0.000590999,0.004003482
ENSG00000030304.11,6.0461007,0.127536429,0.212387312,0.600489867,0.548179812,0.702872242
ENSG00000030419.15,1006.816864,0.077955029,0.121434418,0.641951687,0.520904553,0.680844004
ENSG00000030582.15,21498.29779,0.052139553,0.073379228,0.710549226,0.477363616,0.644508969
ENSG00000031003.9,2483.363843,0.047700632,0.065937041,0.723426944,0.469417623,0.63772532
ENSG00000031081.9,2278.071784,-0.104616673,0.091227049,-1.146772528,0.251475646,0.422832855
ENSG00000031691.6,378.0720485,-0.176435094,0.073128208,-2.412681758,0.01583564,0.05466112
ENSG00000031698.11,7782.23643,-0.103891028,0.049111389,-2.115416206,0.03439449,0.098408349
ENSG00000031823.13,3792.252336,0.137788248,0.046032765,2.993264644,0.002760103,0.013922568
